song_popularity,song_duration_min,danceability,energy,key,loudness,audio_mode,speechiness,time_signature,tempo_category_numeric
48,4.693333333333333,0.747,0.563,7,-2.43,1,0.045,4,4.0
55,3.8886666666666665,0.919,0.677,7,-5.158,1,0.0374,4,4.0
50,4.4915,0.7390000000000001,0.473,6,-7.872999999999999,0,0.0512,4,4.0
49,4.2092833333333335,0.926,0.711,0,-3.377,0,0.0468,4,4.0
46,4.114216666666667,0.901,0.6659999999999999,0,-6.608,1,0.0357,4,4.0
47,3.9984333333333333,0.884,0.67,10,-4.175,0,0.036,4,4.0
42,3.3846666666666665,0.959,0.603,7,-5.327000000000001,1,0.0559999999999999,4,4.0
46,4.977333333333333,0.7709999999999999,0.499,6,-7.681,1,0.0769,4,4.0
1,3.664433333333333,0.948,0.59,11,-4.994,0,0.0547,4,4.0
46,4.05555,0.5379999999999999,0.6459999999999999,7,-6.671,0,0.0395,4,4.0
47,4.441333333333334,0.939,0.579,2,-5.089,0,0.0376,4,4.0
1,5.1768833333333335,0.912,0.395,4,-8.971,0,0.06,4,4.0
53,4.985766666666667,0.6970000000000001,0.503,11,-9.147,0,0.0429,4,4.0
46,3.24,0.648,0.442,4,-9.895,0,0.0487,4,4.0
44,3.5113333333333334,0.684,0.497,3,-6.956,0,0.0691,4,4.0
45,3.4248833333333333,0.6829999999999999,0.537,11,-8.652000000000001,0,0.0376,4,4.0
45,4.614,0.68,0.6509999999999999,2,-4.935,0,0.0954,4,4.0
43,4.119766666666667,0.875,0.583,1,-6.311,0,0.0659,4,4.0
43,5.049333333333333,0.931,0.662,8,-2.863,1,0.0386,4,4.0
42,3.6702166666666667,0.902,0.522,9,-5.931,0,0.0501,4,4.0
41,4.5518833333333335,0.933,0.462,4,-9.671,1,0.127,4,4.0
41,4.23155,0.94,0.5329999999999999,7,-6.756,1,0.0568,4,4.0
41,3.4248833333333333,0.813,0.629,1,-7.39,0,0.0895,4,4.0
41,3.644,0.6709999999999999,0.5579999999999999,7,-8.585,1,0.268,4,4.0
43,4.202883333333333,0.72,0.531,5,-7.867999999999999,1,0.0541,4,2.0
41,2.6762166666666665,0.6859999999999999,0.495,4,-8.054,0,0.0443,4,4.0
39,4.574433333333333,0.6829999999999999,0.535,11,-9.993,1,0.147,4,4.0
40,4.765883333333333,0.7170000000000001,0.518,2,-6.797000000000001,0,0.0568,4,4.0
40,2.994666666666667,0.7170000000000001,0.375,7,-9.357,0,0.0654,4,1.0
38,5.046883333333334,0.618,0.614,6,-11.852,0,0.178,4,4.0
41,4.301066666666666,0.846,0.825,9,-3.627,1,0.0396,4,4.0
74,3.5296,0.8290000000000001,0.695,1,-5.561,1,0.0473,4,2.0
78,2.6133333333333333,0.898,0.935,11,-2.744,1,0.291,4,4.0
80,4.868216666666667,0.5429999999999999,0.915,0,-4.746,0,0.113,4,4.0
67,3.5843333333333334,0.762,0.5329999999999999,1,-9.154,1,0.0677,5,3.0
95,3.157766666666667,0.4479999999999999,0.612,2,-6.106,1,0.0708,4,2.0
95,3.88265,0.884,0.5589999999999999,0,-7.442,1,0.12,4,2.0
66,3.9768833333333333,0.909,0.405,6,-8.133,0,0.14,4,4.0
96,4.077983333333333,0.8759999999999999,0.7859999999999999,10,-4.884,0,0.306,4,4.0
81,3.4124333333333334,0.67,0.752,1,-4.146,1,0.0374,4,4.0
16,3.65555,0.7859999999999999,0.868,1,-5.502999999999999,1,0.3,4,4.0
96,2.990066666666667,0.931,0.387,1,-9.127,1,0.412,4,4.0
26,3.0637666666666665,0.493,0.785,2,-4.092,1,0.294,5,2.0
78,3.6488833333333335,0.413,0.873,8,-4.151,1,0.0535,3,3.0
63,2.77755,0.427,0.908,8,-5.399,1,0.165,4,3.0
76,3.4288833333333333,0.687,0.7929999999999999,2,-4.254,1,0.166,4,2.0
24,2.9251666666666667,0.882,0.503,11,-6.617999999999999,1,0.179,4,2.0
27,3.14355,0.818,0.5720000000000001,1,-7.085,1,0.228,4,4.0
66,5.0691,0.713,0.647,7,-8.22,1,0.439,4,2.0
89,3.2455333333333334,0.757,0.69,1,-5.327000000000001,0,0.282,4,4.0
56,3.2827333333333333,0.696,0.958,9,-3.207,1,0.4,4,4.0
71,3.39615,0.616,0.892,4,-4.688,0,0.0462,4,4.0
69,3.2285666666666666,0.447,0.7879999999999999,2,-4.994,0,0.0464,4,2.0
63,3.374433333333333,0.613,0.919,4,-4.314,0,0.081,4,4.0
54,5.336433333333333,0.838,0.7240000000000001,1,-6.9,0,0.242,4,4.0
64,4.748433333333334,0.77,0.838,7,-3.002,1,0.0444,4,2.0
31,3.6386666666666665,0.575,0.535,5,-6.6370000000000005,0,0.0776,4,4.0
83,3.473333333333333,0.573,0.913,6,-4.793,0,0.132,4,3.0
79,5.226216666666667,0.466,0.833,7,-4.215,1,0.304,4,2.0
76,2.6697166666666665,0.626,0.8,1,-3.988,0,0.035,4,4.0
35,3.68325,0.573,0.81,9,-5.088,0,0.374,4,3.0
87,2.88,0.88,0.428,9,-8.28,1,0.206,4,2.0
68,3.0288833333333334,0.618,0.836,9,-3.362,1,0.379,4,6.0
98,3.5416666666666665,0.841,0.7979999999999999,1,-4.206,0,0.2289999999999999,4,2.0
51,2.7733333333333334,0.583,0.933,0,-4.308,1,0.155,4,1.0
58,2.9571833333333335,0.6609999999999999,0.902,10,-3.053,0,0.283,4,4.0
76,3.1999833333333334,0.855,0.868,0,-3.475,1,0.153,4,3.0
77,5.032,0.516,0.906,1,-4.525,1,0.0658,4,3.0
72,4.270666666666667,0.563,0.86,8,-7.532999999999999,1,0.0621,4,2.0
46,3.16955,0.8290000000000001,0.542,6,-7.972,0,0.259,4,2.0
73,4.65355,0.695,0.8759999999999999,3,-4.262,0,0.0553,4,2.0
75,2.6222166666666666,0.492,0.969,9,-4.419,1,0.0491,4,2.0
70,3.79745,0.525,0.85,9,-5.468999999999999,0,0.0678,4,4.0
49,4.7001,0.581,0.8540000000000001,9,-3.474,1,0.322,4,2.0
59,2.68155,0.736,0.69,8,-5.712999999999999,1,0.152,4,2.0
91,3.2028666666666665,0.765,0.7040000000000001,5,-4.589,0,0.127,4,4.0
71,4.54955,0.5870000000000001,0.873,6,-3.989,1,0.046,4,2.0
90,2.533333333333333,0.733,0.63,11,-4.296,1,0.395,4,4.0
55,3.56,0.789,0.861,0,-5.351,1,0.114,4,2.0
58,3.492,0.368,0.8690000000000001,2,-5.534,1,0.0828,4,5.0
75,4.1711,0.574,0.926,9,-3.935,0,0.207,4,2.0
50,1.9862166666666667,0.727,0.828,9,-5.143,0,0.077,4,4.0
91,3.7533166666666666,0.826,0.615,8,-7.979,0,0.2189999999999999,4,2.0
52,3.326,0.685,0.799,2,-5.852,0,0.0352,4,4.0
0,3.2438666666666665,0.843,0.643,11,-8.42,1,0.217,4,4.0
40,3.2590666666666666,0.836,0.47,1,-7.508999999999999,1,0.251,4,4.0
74,3.2146666666666666,0.665,0.89,1,-2.39,1,0.1969999999999999,4,4.0
81,4.492883333333333,0.75,0.789,0,-5.058,1,0.0647,4,4.0
96,4.077983333333333,0.8759999999999999,0.7859999999999999,10,-4.884,0,0.306,4,4.0
66,2.6342166666666667,0.757,0.501,2,-5.593,1,0.0466,4,2.0
91,3.2028666666666665,0.765,0.7040000000000001,5,-4.589,0,0.127,4,4.0
43,3.1304333333333334,0.926,0.609,7,-9.21,1,0.0628,4,3.0
99,2.132433333333333,0.901,0.522,2,-8.304,1,0.33,4,2.0
52,3.1686666666666667,0.648,0.861,8,-6.7410000000000005,1,0.431,4,4.0
34,3.84065,0.71,0.8140000000000001,10,-4.575,1,0.0561,4,4.0
31,2.4561333333333333,0.6970000000000001,0.503,10,-5.817,0,0.353,4,3.0
43,3.0012,0.6779999999999999,0.336,0,-13.152,0,0.0345,4,2.0
32,3.813,0.512,0.501,5,-12.383,1,0.18,4,4.0
52,3.2125,0.508,0.755,11,-7.606,0,0.4579999999999999,5,2.0
12,2.3851666666666667,0.847,0.436,8,-9.544,0,0.0574,4,4.0
85,3.37555,0.889,0.385,11,-11.767,0,0.165,4,4.0
36,3.1666666666666665,0.7909999999999999,0.46,4,-8.458,0,0.0907,4,4.0
82,2.12,0.877,0.562,9,-7.096,1,0.26,4,2.0
42,2.4262166666666665,0.8320000000000001,0.6940000000000001,5,-4.633,1,0.143,4,4.0
88,3.114533333333333,0.902,0.8190000000000001,1,-3.321,1,0.317,4,2.0
36,4.282666666666667,0.789,0.569,8,-7.887,1,0.3289999999999999,4,2.0
46,3.1083333333333334,0.728,0.6409999999999999,6,-4.852,0,0.0561,4,3.0
87,2.95,0.908,0.621,1,-6.638,0,0.102,4,4.0
97,5.213666666666667,0.8340000000000001,0.73,8,-3.714,1,0.222,4,4.0
96,2.77675,0.74,0.613,8,-4.88,1,0.145,4,1.0
33,2.818983333333333,0.8270000000000001,0.466,2,-10.083,1,0.387,4,2.0
76,4.202216666666667,0.8,0.956,11,-4.432,0,0.178,4,2.0
39,3.5252166666666667,0.649,0.4539999999999999,5,-9.778,0,0.435,1,1.0
62,4.4,0.745,0.389,4,-7.803,0,0.038,4,2.0
42,3.4551166666666666,0.5539999999999999,0.589,3,-8.163,0,0.231,4,1.0
48,3.5693166666666665,0.758,0.7140000000000001,11,-5.452999999999999,1,0.0863,4,4.0
40,3.58175,0.757,0.466,0,-10.638,1,0.0512,4,4.0
93,3.3162166666666666,0.754,0.449,7,-9.211,1,0.109,4,2.0
51,4.6806833333333335,0.409,0.6779999999999999,9,-7.731,1,0.0878,4,2.0
42,2.9043666666666668,0.7509999999999999,0.5660000000000001,7,-7.122000000000001,0,0.0582,4,4.0
40,2.3116833333333333,0.815,0.492,2,-9.289,1,0.327,4,2.0
39,3.25,0.7070000000000001,0.5,1,-11.048,1,0.0661,4,4.0
35,3.2345166666666665,0.878,0.6890000000000001,4,-8.299,0,0.147,4,2.0
62,4.46005,0.509,0.7440000000000001,8,-4.936,0,0.074,4,4.0
37,2.5777666666666668,0.7979999999999999,0.584,0,-9.571,1,0.0862,4,2.0
38,3.2078333333333333,0.631,0.446,5,-13.768,0,0.124,4,4.0
38,3.0,0.865,0.5710000000000001,1,-8.901,1,0.0841,4,4.0
36,3.4253,0.639,0.8240000000000001,8,-6.6770000000000005,0,0.1969999999999999,4,4.0
48,3.9808833333333333,0.924,0.629,8,-4.101,1,0.0469,4,4.0
39,2.675316666666667,0.528,0.594,11,-9.577,0,0.106,4,4.0
39,4.145983333333334,0.662,0.524,1,-7.722,1,0.273,3,4.0
38,2.7583333333333333,0.7979999999999999,0.569,1,-7.171,1,0.0453,4,4.0
36,4.179016666666667,0.8540000000000001,0.599,5,-10.425999999999998,1,0.172,4,4.0
47,2.7005166666666667,0.71,0.6509999999999999,2,-5.972,1,0.175,4,2.0
47,3.5809333333333333,0.352,0.8759999999999999,4,-4.793,0,0.297,4,5.0
73,3.316883333333333,0.716,0.621,11,-6.626,0,0.22,4,4.0
49,3.4166666666666665,0.768,0.912,2,-4.622,1,0.14,4,2.0
60,2.90715,0.57,0.725,5,-6.765,0,0.273,5,3.0
60,4.514433333333334,0.509,0.6890000000000001,1,-5.034,1,0.245,4,2.0
53,4.216666666666667,0.642,0.703,10,-6.9270000000000005,1,0.0845,4,4.0
78,3.96755,0.755,0.594,7,-5.906000000000001,1,0.216,4,5.0
38,3.6791,0.47,0.6679999999999999,8,-7.588999999999999,1,0.367,4,2.0
87,3.1651333333333334,0.879,0.662,2,-6.162000000000001,1,0.309,4,3.0
43,3.66325,0.755,0.613,4,-5.029,0,0.318,4,2.0
56,4.518233333333334,0.546,0.636,4,-8.354,1,0.314,4,4.0
37,3.6216333333333335,0.629,0.642,1,-8.882,0,0.307,4,2.0
42,3.3078833333333333,0.436,0.687,5,-7.882999999999999,0,0.123,4,2.0
69,1.9551,0.962,0.563,2,-6.372000000000001,1,0.246,4,4.0
59,2.650166666666667,0.774,0.372,6,-12.444,1,0.302,4,2.0
54,2.4784333333333333,0.653,0.807,4,-5.906000000000001,1,0.29,4,2.0
23,2.971,0.725,0.865,1,-6.369,1,0.324,4,2.0
78,4.010666666666666,0.514,0.693,9,-5.867999999999999,1,0.408,3,3.0
49,3.949883333333333,0.743,0.603,6,-7.638999999999999,0,0.245,4,3.0
40,3.9552833333333335,0.5670000000000001,0.591,10,-6.3020000000000005,0,0.299,4,5.0
77,2.6115833333333334,0.73,0.86,7,-3.532,1,0.191,4,4.0
59,2.926816666666667,0.6990000000000001,0.73,9,-7.336,1,0.3939999999999999,4,2.0
43,3.2744,0.4539999999999999,0.927,10,-3.694,0,0.342,4,5.0
66,3.0458666666666665,0.687,0.509,10,-9.173,1,0.405,4,2.0
19,2.7529833333333333,0.941,0.634,1,-8.221,1,0.215,4,3.0
53,2.808683333333333,0.7759999999999999,0.8109999999999999,2,-5.273,1,0.0876,4,3.0
76,2.448716666666667,0.706,0.637,8,-7.284,0,0.37,4,2.0
83,4.784,0.802,0.4629999999999999,8,-8.379,1,0.162,4,2.0
39,3.5833333333333335,0.7170000000000001,0.8109999999999999,2,-6.686,1,0.318,4,2.0
71,3.4897666666666667,0.5660000000000001,0.898,7,-4.999,0,0.298,4,2.0
42,3.3657166666666667,0.68,0.753,11,-8.32,1,0.381,4,4.0
51,3.5788166666666665,0.653,0.8190000000000001,6,-5.3020000000000005,1,0.161,4,4.0
58,3.4326333333333334,0.86,0.66,1,-4.5680000000000005,1,0.208,4,2.0
39,4.4336166666666665,0.6759999999999999,0.593,7,-11.663,0,0.413,4,4.0
41,4.415116666666667,0.7440000000000001,0.6859999999999999,8,-6.246,1,0.217,4,2.0
54,2.367766666666667,0.601,0.631,2,-5.817,1,0.281,4,2.0
47,3.9592833333333335,0.906,0.569,3,-8.376,0,0.302,4,2.0
37,3.8,0.6829999999999999,0.605,5,-8.566,0,0.0928,4,2.0
31,3.608966666666667,0.647,0.6579999999999999,0,-7.544,0,0.298,4,0.0
33,3.516,0.551,0.725,1,-7.619,0,0.1889999999999999,4,2.0
44,3.49425,0.5329999999999999,0.735,6,-6.348,0,0.335,4,5.0
59,4.441366666666666,0.53,0.685,2,-7.92,1,0.412,4,2.0
35,3.5609166666666665,0.76,0.519,7,-10.719,1,0.2,4,3.0
38,4.983333333333333,0.767,0.843,8,-4.628,0,0.415,4,2.0
67,2.17465,0.805,0.562,6,-8.991,1,0.286,4,2.0
35,2.04705,0.738,0.723,5,-8.464,0,0.374,4,2.0
60,2.5488833333333334,0.6970000000000001,0.794,7,-6.351,1,0.3429999999999999,4,2.0
61,3.11135,0.597,0.7709999999999999,5,-10.717,1,0.0394,4,2.0
61,2.3352666666666666,0.779,0.5720000000000001,4,-9.259,1,0.0396,4,3.0
65,3.4908166666666665,0.884,0.3329999999999999,9,-9.753,0,0.0617,4,3.0
61,3.1111,0.6679999999999999,0.524,1,-8.381,0,0.0391,4,4.0
50,3.7625,0.7140000000000001,0.433,0,-9.82,1,0.03,4,4.0
47,3.441883333333333,0.56,0.433,9,-13.883,1,0.0364,4,4.0
51,4.974616666666667,0.615,0.622,6,-7.678999999999999,1,0.0279999999999999,4,2.0
59,3.6666666666666665,0.809,0.3379999999999999,11,-11.03,0,0.0349,4,4.0
47,3.4250333333333334,0.6920000000000001,0.38,10,-8.138,1,0.0392,4,2.0
63,3.7565666666666666,0.6920000000000001,0.421,4,-10.948,1,0.0295,4,2.0
70,2.88235,0.431,0.669,2,-10.065,1,0.035,4,6.0
51,2.79195,0.392,0.752,7,-7.337999999999999,1,0.0338,4,4.0
49,4.347366666666667,0.379,0.69,2,-9.862,1,0.747,4,5.0
72,2.066666666666667,0.516,0.358,8,-12.018,0,0.424,4,2.0
51,3.5324166666666668,0.498,0.935,7,-4.266,1,0.0408,4,4.0
50,4.666666666666667,0.594,0.534,0,-7.535,1,0.0333,4,2.0
59,3.3248333333333333,0.541,0.483,1,-10.675,0,0.0514,4,2.0
49,3.6521666666666666,0.7879999999999999,0.319,5,-11.733,1,0.0425,4,2.0
63,4.622116666666667,0.626,0.3229999999999999,4,-9.607,1,0.0339,4,4.0
8,2.1212,0.6990000000000001,0.487,0,-1.477,1,0.0381,4,1.0
43,2.533166666666667,0.7879999999999999,0.469,5,-13.639,1,0.0347,4,4.0
48,2.5014666666666665,0.8540000000000001,0.5760000000000001,4,-14.534,0,0.0457,4,2.0
50,2.6369666666666665,0.758,0.506,0,-8.788,1,0.0359,4,4.0
50,4.6664,0.6809999999999999,0.259,10,-9.106,0,0.0933,4,1.0
64,3.0267166666666667,0.954,0.535,7,-6.507999999999999,1,0.0724,4,3.0
64,3.89785,0.733,0.262,0,-13.765999999999998,1,0.0279999999999999,3,4.0
57,3.136216666666667,0.728,0.38,2,-11.025,1,0.0946,4,5.0
60,3.585166666666667,0.7909999999999999,0.267,5,-11.997,1,0.0415,4,4.0
45,3.5299,0.456,0.66,7,-7.632000000000001,1,0.0366,3,5.0
63,2.359783333333333,0.67,0.419,6,-10.523,0,0.0751,4,2.0
67,2.90175,0.363,0.579,7,-10.533,1,0.0986,4,2.0
61,3.2333333333333334,0.8370000000000001,0.462,8,-7.817,0,0.0331,4,2.0
54,4.181816666666666,0.8109999999999999,0.472,8,-13.446,0,0.0429,4,4.0
61,2.0383,0.495,0.362,2,-8.737,1,0.0539,4,2.0
47,2.709766666666667,0.713,0.687,2,-8.102,1,0.0319,4,4.0
60,3.32075,0.794,0.368,8,-12.725,1,0.0523,4,4.0
49,2.9322333333333335,0.927,0.0796,2,-9.899,0,0.0671,3,3.0
65,2.2502666666666666,0.8390000000000001,0.473,10,-7.835,0,0.0607,4,2.0
71,2.4398333333333335,0.701,0.529,7,-12.242,0,0.147,4,4.0
62,3.1495166666666665,0.529,0.644,5,-7.382999999999999,1,0.069,4,0.0
43,1.8442333333333334,0.619,0.794,10,-8.692,0,0.0703,4,3.0
45,4.13755,0.514,0.413,4,-9.042,0,0.0453,4,5.0
60,3.47,0.7140000000000001,0.713,2,-5.52,0,0.027,4,2.0
70,3.900916666666667,0.674,0.615,0,-8.187999999999999,1,0.147,4,2.0
65,2.2188,0.507,0.428,6,-4.677,1,0.0263,4,4.0
57,2.9583333333333335,0.764,0.457,2,-11.351,1,0.0272,4,2.0
50,2.4206333333333334,0.657,0.732,4,-5.961,1,0.0402,5,4.0
67,3.600633333333333,0.445,0.591,7,-9.004,0,0.0316,4,4.0
44,3.7771,0.89,0.248,1,-9.446,0,0.0517,5,4.0
45,2.2224666666666666,0.621,0.4579999999999999,0,-8.862,1,0.0463,4,4.0
62,4.378933333333333,0.445,0.563,7,-8.904,1,0.0315,4,2.0
49,2.9,0.632,0.652,4,-10.558,1,0.0302,4,3.0
65,2.9206833333333333,0.568,0.5870000000000001,11,-8.814,0,0.127,4,5.0
66,2.375,0.649,0.535,6,-12.017,0,0.2239999999999999,4,2.0
42,4.4,0.7090000000000001,0.531,9,-8.128,0,0.0347,4,4.0
71,2.6599166666666667,0.75,0.585,9,-7.576,0,0.0285,4,2.0
47,3.0194833333333335,0.775,0.514,9,-8.471,1,0.0332,4,2.0
46,4.0,0.703,0.511,11,-13.04,0,0.0469,4,2.0
64,4.1397,0.7390000000000001,0.4529999999999999,5,-8.363,0,0.0449,4,4.0
54,4.44555,0.3389999999999999,0.1969999999999999,10,-13.937,0,0.0362,1,2.0
63,3.9465666666666666,0.657,0.376,9,-6.534,1,0.0463,4,2.0
44,4.96935,0.4479999999999999,0.59,7,-8.908,1,0.0296,3,4.0
56,4.118933333333334,0.413,0.299,1,-11.271,0,0.0445,4,2.0
47,2.35185,0.664,0.3229999999999999,9,-10.599,1,0.1159999999999999,4,3.0
44,2.5281166666666666,0.8140000000000001,0.254,9,-12.104,0,0.0405,4,4.0
55,4.782033333333334,0.7240000000000001,0.56,4,-9.218,1,0.0287,3,3.0
62,3.3066666666666666,0.515,0.449,5,-14.468,1,0.0337,4,4.0
64,3.0140833333333332,0.546,0.669,2,-10.806,1,0.103,4,1.0
66,3.5450166666666667,0.57,0.75,10,-7.193,0,0.0383,4,4.0
61,2.90595,0.672,0.59,1,-9.574,1,0.129,4,5.0
43,3.3928833333333333,0.422,0.54,7,-9.449,1,0.0325,4,2.0
42,3.8335333333333335,0.823,0.192,10,-12.22,1,0.356,4,2.0
56,4.76975,0.66,0.313,5,-13.287,1,0.0263,3,4.0
47,2.8069,0.603,0.617,11,-6.89,0,0.0709,4,4.0
58,3.0072833333333335,0.747,0.5379999999999999,11,-9.664,0,0.033,4,4.0
59,3.2393833333333335,0.8270000000000001,0.6759999999999999,1,-6.414,1,0.0481,4,2.0
66,3.3,0.614,0.478,8,-7.306,0,0.0289,4,4.0
67,2.0825666666666667,0.645,0.485,2,-7.098,1,0.0298,4,3.0
64,3.1464333333333334,0.447,0.442,8,-11.220999999999998,0,0.0471,4,4.0
68,2.8850666666666664,0.603,0.7829999999999999,6,-4.023,1,0.062,4,5.0
54,3.87,0.672,0.7390000000000001,11,-5.747000000000001,0,0.0695,4,2.0
43,3.322216666666667,0.777,0.352,6,-10.755999999999998,1,0.0994,4,2.0
2,5.4619,0.6459999999999999,0.4529999999999999,8,-8.716000000000001,0,0.0303,3,2.0
51,2.9565166666666665,0.848,0.6859999999999999,8,-7.769,1,0.0362,4,3.0
47,4.015616666666666,0.487,0.203,4,-14.686,1,0.0395,3,4.0
54,3.4954833333333335,0.8029999999999999,0.49,2,-8.611,1,0.0284,4,3.0
60,3.842433333333333,0.8009999999999999,0.41,7,-12.359000000000002,1,0.0322,4,4.0
80,2.5953333333333335,0.7559999999999999,0.609,3,-7.927,1,0.0544,4,3.0
23,4.878266666666667,0.452,0.361,8,-8.338,0,0.0324,4,2.0
29,2.73615,0.5579999999999999,0.505,1,-10.550999999999998,1,0.0322,4,2.0
1,2.2617666666666665,0.573,0.2,9,-9.567,1,0.0805,4,4.0
66,3.0264333333333333,0.7090000000000001,0.496,1,-10.528,0,0.0417,4,2.0
53,4.1550666666666665,0.542,0.4679999999999999,10,-7.796,1,0.0265,4,4.0
65,3.6994666666666665,0.745,0.65,0,-5.992000000000001,0,0.2269999999999999,4,4.0
45,3.2333333333333334,0.5579999999999999,0.7979999999999999,1,-4.553,1,0.238,4,2.0
62,3.4090166666666666,0.8320000000000001,0.625,8,-5.999,0,0.281,4,4.0
15,3.6717666666666666,0.884,0.346,8,-8.228,0,0.351,4,1.0
66,2.79755,0.932,0.7020000000000001,7,-3.459,0,0.0903,4,4.0
71,4.362216666666667,0.914,0.507,2,-10.784,1,0.1639999999999999,4,4.0
62,3.1344833333333333,0.687,0.8290000000000001,3,-4.204,0,0.26,4,4.0
26,3.2200166666666665,0.6659999999999999,0.8420000000000001,8,-3.699,0,0.5529999999999999,3,2.0
64,5.231816666666667,0.423,0.536,7,-3.8,1,0.16,5,1.0
46,3.21175,0.532,0.726,1,-7.057,1,0.36,4,4.0
34,3.14575,0.851,0.634,11,-7.32,1,0.172,4,3.0
9,3.379183333333333,0.71,0.547,1,-8.215,1,0.0691,4,4.0
53,3.986,0.845,0.728,0,-3.855,1,0.268,4,3.0
46,3.87,0.866,0.605,2,-6.972,1,0.37,4,2.0
45,2.81665,0.8809999999999999,0.6629999999999999,8,-6.064,0,0.233,4,4.0
80,3.0302,0.7909999999999999,0.581,11,-7.322999999999999,0,0.286,4,4.0
64,5.178883333333333,0.6809999999999999,0.6940000000000001,0,-8.123,0,0.258,4,4.0
65,4.076883333333333,0.406,0.6609999999999999,8,-5.142,1,0.311,3,5.0
80,3.706,0.77,0.5670000000000001,2,-5.698,1,0.175,4,2.0
76,3.7327,0.929,0.723,11,-5.792000000000001,0,0.109,4,4.0
66,3.844883333333333,0.918,0.7340000000000001,11,-2.832,0,0.2689999999999999,4,2.0
42,3.4951833333333333,0.5579999999999999,0.743,9,-5.763,0,0.344,4,2.0
53,4.199333333333334,0.617,0.882,1,-2.701,0,0.1009999999999999,4,4.0
23,3.4168,0.4679999999999999,0.679,10,-5.555,1,0.357,4,2.0
27,3.5251,0.687,0.8290000000000001,1,-4.299,1,0.31,4,2.0
53,3.3972166666666666,0.812,0.402,1,-6.593999999999999,1,0.0697,4,2.0
69,3.64455,0.617,0.492,10,-7.587999999999999,0,0.4479999999999999,4,4.0
60,3.17795,0.763,0.598,11,-6.865,1,0.0539,4,4.0
7,4.1128833333333334,0.672,0.574,9,-4.663,1,0.0993,4,2.0
19,4.0,0.5579999999999999,0.693,5,-7.262,0,0.1939999999999999,5,3.0
77,5.076766666666667,0.652,0.795,11,-5.192,0,0.174,4,4.0
83,4.27555,0.675,0.562,7,-7.678,1,0.0352,4,4.0
74,2.8211,0.6459999999999999,0.7559999999999999,9,-9.017,0,0.487,4,5.0
49,3.6976166666666668,0.736,0.597,7,-6.002999999999999,1,0.148,4,4.0
46,3.721433333333333,0.6409999999999999,0.833,4,-4.597,0,0.108,4,4.0
83,3.0991,0.638,0.523,1,-6.664,1,0.357,4,4.0
32,4.756666666666667,0.6579999999999999,0.901,11,-5.28,0,0.1989999999999999,4,2.0
52,2.7041,0.6679999999999999,0.7040000000000001,2,-5.479,1,0.166,4,4.0
69,4.676916666666667,0.5920000000000001,0.701,10,-4.013999999999999,0,0.0858,4,4.0
75,4.038433333333334,0.831,0.47,1,-7.48,0,0.425,4,1.0
68,3.7117666666666667,0.836,0.7759999999999999,4,-0.804,0,0.239,4,4.0
72,3.2861666666666665,0.758,0.6459999999999999,7,-4.7010000000000005,1,0.1119999999999999,4,4.0
76,3.17185,0.85,0.405,7,-7.508999999999999,0,0.225,4,4.0
59,3.484,0.88,0.495,1,-3.4760000000000004,1,0.0681,4,4.0
78,2.6133333333333333,0.898,0.935,11,-2.744,1,0.291,4,4.0
71,2.84395,0.635,0.472,8,-3.869,0,0.511,4,5.0
81,3.1906,0.831,0.782,0,-6.274,1,0.15,4,4.0
63,3.9966666666666666,0.675,0.758,4,-4.589,0,0.0368,4,2.0
81,4.089766666666667,0.838,0.7709999999999999,1,-3.791,1,0.244,4,5.0
77,3.6121,0.7190000000000001,0.497,8,-7.661,1,0.6809999999999999,4,2.0
77,5.018883333333333,0.889,0.3929999999999999,4,-10.821,0,0.267,4,4.0
83,3.0991,0.638,0.523,1,-6.664,1,0.357,4,4.0
83,2.8933333333333335,0.797,0.8440000000000001,11,-5.482,1,0.275,4,5.0
70,2.1237666666666666,0.537,0.624,11,-8.794,1,0.325,4,2.0
74,4.650216666666667,0.679,0.908,8,-3.411,1,0.2019999999999999,4,2.0
79,3.4313166666666666,0.852,0.5529999999999999,1,-7.286,1,0.187,4,4.0
75,3.1696,0.6779999999999999,0.648,2,-5.892,1,0.445,4,2.0
64,4.0197666666666665,0.8540000000000001,0.7090000000000001,10,-5.214,0,0.105,4,4.0
27,3.6386666666666665,0.58,0.531,5,-6.631,0,0.0776,4,4.0
16,3.5353333333333334,0.6609999999999999,0.715,5,-5.651,0,0.119,4,4.0
71,3.2291166666666666,0.7559999999999999,0.7659999999999999,9,-5.792999999999999,0,0.088,4,2.0
61,3.150933333333333,0.6829999999999999,0.8540000000000001,2,-3.915,1,0.196,4,2.0
12,3.8847833333333335,0.89,0.633,11,-5.475,1,0.168,4,4.0
36,3.943566666666667,0.925,0.4429999999999999,1,-8.216000000000001,1,0.264,4,4.0
15,5.127666666666666,0.901,0.529,2,-4.4430000000000005,1,0.191,4,4.0
74,3.591833333333333,0.457,0.899,10,-2.591,0,0.132,4,4.0
77,4.482216666666667,0.782,0.436,2,-7.033,1,0.155,4,2.0
15,3.6717666666666666,0.884,0.346,8,-8.228,0,0.351,4,1.0
82,3.1875166666666668,0.921,0.467,1,-8.443,1,0.119,4,4.0
62,4.150666666666667,0.64,0.85,2,-5.705,1,0.173,4,2.0
68,3.2,0.934,0.407,0,-8.058,1,0.345,4,4.0
46,2.639666666666667,0.7390000000000001,0.7979999999999999,10,-6.931,0,0.526,4,2.0
